61	6.20000000000000e+01	2.21217523850500e-01	8.07364180488800e-01	2.45426276138900e-01
62	6.30000000000000e+01	2.03682388503300e-01	8.12650404367000e-01	2.41306810898700e-01
63	6.40000000000000e+01	1.87215026940400e-01	8.17888073830000e-01	2.37276075830800e-01
64	6.50000000000000e+01	1.71775574033800e-01	8.23075961400000e-01	2.33321885000300e-01
65	6.60000000000000e+01	1.57301769745200e-01	8.28207330946900e-01	2.29413861902600e-01
66	6.70000000000000e+01	1.43864123820000e-01	8.33307066037200e-01	2.25598404174900e-01
67	6.80000000000000e+01	1.31350143949200e-01	8.38360901764000e-01	2.21838240171900e-01
68	6.90000000000000e+01	1.19685583170600e-01	8.43358918435000e-01	2.18092777195200e-01
69	7.00000000000000e+01	1.08951892910000e-01	8.48336615300300e-01	2.14426649313000e-01
70	7.10000000000000e+01	9.89508913975100e-02	8.53249646032100e-01	2.10730609919400e-01
71	7.20000000000000e+01	8.98021740568000e-02	8.58150023933600e-01	2.07095973668200e-01
72	7.30000000000000e+01	8.13132405046300e-02	8.62989202445800e-01	2.03404803245000e-01
73	7.40000000000000e+01	7.35626696391600e-02	8.67811675141300e-01	1.99724122488200e-01
74	7.50000000000000e+01	6.64452111753000e-02	8.72597023178400e-01	1.95998111564900e-01
75	7.60000000000000e+01	5.99092298144300e-02	8.77339674459800e-01	1.92180021400900e-01
76	7.70000000000000e+01	5.39662522256300e-02	8.82066199381900e-01	1.88296558802500e-01
77	7.80000000000000e+01	4.85445024627200e-02	8.86764648723700e-01	1.84298132294300e-01
78	7.90000000000000e+01	4.36078757996200e-02	8.91437749790600e-01	1.80153199598600e-01
79	8.00000000000000e+01	3.91117148016600e-02	8.96081316992600e-01	1.75805865609900e-01
80	8.10000000000000e+01	3.50484101662000e-02	9.00716711801200e-01	1.71256938583100e-01
81	8.20000000000000e+01	3.13697977094300e-02	9.05338843730600e-01	1.66451980305300e-01
82	8.30000000000000e+01	2.80456042491400e-02	9.09952929204600e-01	1.61347762252100e-01
83	8.40000000000000e+01	2.50471153024500e-02	9.14565060379600e-01	1.55898415985300e-01
84	8.50000000000000e+01	2.23472088140400e-02	9.19182379410200e-01	1.50054557701300e-01
85	8.60000000000000e+01	1.99203724747800e-02	9.23813265808800e-01	1.43767327013300e-01
86	8.70000000000000e+01	1.77427021840600e-02	9.28467568442700e-01	1.36985154031200e-01
87	8.80000000000000e+01	1.57918806468400e-02	9.33156854433700e-01	1.29660277841900e-01
88	8.90000000000000e+01	1.40427107487500e-02	9.37887308308600e-01	1.21715771366200e-01
89	9.00000000000000e+01	1.24841956261500e-02	9.42686487611900e-01	1.13149328779600e-01
90	9.10000000000000e+01	1.10957041683200e-02	9.47569863540400e-01	1.03930300802900e-01
91	9.20000000000000e+01	9.85996414271600e-03	9.52557866482200e-01	9.40518922628500e-02
92	9.30000000000000e+01	8.75943232154400e-03	9.57670085612800e-01	8.35072676682600e-02
93	9.40000000000000e+01	7.78215325885300e-03	9.62937585335200e-01	7.23635895082900e-02
94	9.50000000000000e+01	6.91986537093000e-03	9.68402782675400e-01	6.08231278130400e-02
95	9.60000000000000e+01	6.15468005075000e-03	9.74089860566100e-01	4.90727796390900e-02
96	9.70000000000000e+01	5.47886769838800e-03	9.80045046428200e-01	3.76082365638400e-02
97	9.80000000000000e+01	4.88550867247700e-03	9.86319049072200e-01	2.74110750095400e-02
98	9.90000000000000e+01	4.35926823894500e-03	9.92949428939600e-01	2.01479570683500e-02
99	1.00000000000000e+02	3.90129100964200e-03	1.00000000000000e+00	1.78716144596100e-02
