1e-15 8.79120898442217e-20 1.30292838226453e-19 6.3030303030303e-51 2.41121249401523e-51 1.13170631348256e-34 2.6395392079328e-35
5e-15 2.19780340538582e-18 3.27291017193882e-18 6.3030303030303e-51 2.39976506668644e-51 5.6652420845707e-34 1.32442736091926e-34
1e-14 8.7912281125468e-18 1.31688149072019e-17 6.3030303030303e-51 2.40490000356951e-51 1.13472660832625e-33 2.74012531345313e-34
5e-14 2.19792295616472e-16 3.44716618115387e-16 6.3030303030303e-51 2.29359563716002e-51 5.74087474627032e-33 1.41048119143768e-33
1e-13 8.79314092500906e-16 1.46233720360555e-15 6.3030303030303e-51 2.16276083735834e-51 1.16504397038405e-32 3.03507860877239e-33
5e-13 2.20987803405386e-14 5.96057253301601e-14 6.3030303030303e-51 1.37090150121249e-51 6.51330240508272e-32 2.6036261753827e-32
1e-12 8.98442217123536e-14 4.16744117899962e-13 6.3030303030303e-51 7.79472835497711e-52 1.48285331527025e-31 9.6368607809776e-32
