0.0384338524674342 1.09405367066798 0.109405367066798 406.91238293444 1062.02372528616
0.0625393406584088 1.04177039248635 0.104177039248635 1087.8459937565 1062.02372528616
0.0895471536732346 1.06045976337744 0.106045976337744 2600.96774193548 1062.02372528616
0.117364817766693 1.05034068068854 0.105034068068854 4129.91383975026 1062.02372528616
0.143837114678908 1.05989499033968 0.105989499033968 4690.0661810614 1062.02372528616
0.166913060635886 1.06532308414821 0.106532308414821 5278.37648339471 1062.02372528616
0.184804809615643 1.06399384728017 0.106399384728017 5717.44595449343 1062.02372528616
0.196126169593832 1.06201258654995 0.106201258654995 6087.22694609106 1062.02372528616
0.199026806874157 1.06490130498912 0.106490130498912 6404.38312338106 1062.02372528616
0.2 1.0607641835642 0.10607641835642 6344.77462528426 1062.02372528616
