1.96461824347375 41101 
2.31608207441965 0 
2.69036544413913 467772 
3.08564488475694 407960 
3.49999463782363 526962 
3.9313960364014 524902 
4.37774733978975 832138 
4.83687397297776 906051 
5.30653912093696 1235061 
5.78445462614095 1499943 
6.26829213622003 1708246 
6.75569444744075 1743847 
7.24428698874615 2466072 
7.73168939040774 3023584 
8.21552708092796 3404336 
8.69344285569425 3746510 
9.16310836102365 4487039 
9.62223543764869 5056129 
10.0685872683805 5275528 
10.4999892756391 5788068 
10.9143397157584 6961031 
11.3096199184534 7218480 
11.683904121562 7740833 
12.0353688531486 7489203 
12.3623018152617 8666678 
12.6631102260626 8955592 
12.9363285796857 9643889 
13.1806257860237 10010902 
13.3948116556539 10075394 
13.5778426983114 10650205 
13.7288272066603 11126550 
13.847029600595 11316167 
13.9318740109064 10849747 
13.9829470848539 11718106 
13.9999999999754 11270996 
