-1 0.5 -1 0.5 -1 0.5 -1 0.5 -1 0.5
-0.978 0.500010240040038 -0.978 0.500010730171202 -0.978 0.500015141769015 -0.978 0.500059255388832 -0.978 0.500500156045731
-0.956 0.500040958901952 -0.956 0.500042919267779 -0.956 0.500060563943709 -0.956 0.500236973000595 -0.956 0.501997311764461
-0.934 0.500092152811909 -0.934 0.500096563039774 -0.934 0.500136257132682 -0.934 0.500533007450417 -0.934 0.504481657192828
-0.912 0.500163815482766 -0.912 0.500171654407708 -0.912 0.500242205702387 -0.912 0.500947117354987 -0.912 0.507937253870719
-0.89 0.500255938117924 -0.89 0.500268183468224 -0.89 0.50037838780509 -0.89 0.501478966698078 -0.89 0.512342609984178
-0.868 0.500368509416726 -0.868 0.500386137501963 -0.868 0.500544775417578 -0.868 0.502128126700469 -0.868 0.517671410282164
-0.846 0.500501515581379 -0.846 0.500525500983626 -0.846 0.500741334390207 -0.846 0.502894078155761 -0.846 0.523893342512095
-0.824 0.500654940325394 -0.824 0.50068625559418 -0.824 0.500968024505773 -0.824 0.503776214186887 -0.824 0.530974963057404
-0.802 0.500828764883534 -0.802 0.500868380235154 -0.802 0.501224799547632 -0.802 0.504773843373722 -0.802 0.538880551237359
-0.78 0.501022968023251 -0.78 0.501071851044983 -0.78 0.501511607376422 -0.78 0.505886193200152 -0.78 0.547572912052761
-0.758 0.501237526057604 -0.758 0.501296641417317 -0.758 0.501828390014711 -0.758 0.507112413768844 -0.758 0.557014098922784
-0.736 0.50147241285963 -0.736 0.501542722021235 -0.736 0.502175083738858 -0.736 0.508451581733375 -0.736 0.567166039447177
-0.714 0.501727599878153 -0.714 0.501810060823314 -0.714 0.502551619177397 -0.714 0.509902704399933 -0.714 0.577991057251065
-0.692 0.50200305615501 -0.692 0.502098623111448 -0.692 0.502957921415223 -0.692 0.511464723954085 -0.692 0.589452290877641
-0.67 0.502298748343667 -0.67 0.502408371520375 -0.67 0.503393910102923 -0.67 0.513136521771721 -0.67 0.601514016312743
-0.648 0.502614640729198 -0.648 0.50273926605883 -0.648 0.503859499570585 -0.648 0.514916922777096 -0.648 0.614141883221863
-0.626 0.502950695249608 -0.626 0.503091264138244 -0.626 0.504354598945497 -0.626 0.516804699814604 -0.626 0.627303076716699
-0.604 0.503306871518454 -0.604 0.50346432060294 -0.604 0.50487911227315 -0.604 0.518798578004482 -0.604 0.640966416877666
