-1 0.5
-0.978 0.500000107192657
-0.956 0.500000428770486
-0.934 0.500000964733067
-0.912 0.500001715079699
-0.89 0.5000026798094
-0.868 0.500003858920907
-0.846 0.500005252412677
-0.824 0.500006860282886
-0.802 0.500008682529431
-0.78 0.500010719149926
-0.758 0.500012970141707
-0.736 0.500015435501828
-0.714 0.500018115227064
-0.692 0.500021009313907
-0.67 0.500024117758572
-0.648 0.50002744055699
-0.626 0.500030955720443
-0.604 0.500034561005204
-0.582 0.500038171417126
-0.56 0.500041622389365
-0.538 0.500044634137954
-0.516 0.500046741798891
-0.494 0.500047190632372
-0.472 0.500044783413787
-0.45 0.500037664940432
-0.428 0.500023027424234
-0.406 0.49999672131058
-0.384 0.499952759811887
-0.362 0.499882713221691
-0.34 0.499775001682195
-0.318 0.499614112746267
-0.296 0.499379792110699
-0.274 0.499046280383589
-0.252 0.498581692396542
-0.23 0.49794765384602
-0.208 0.497099317643498
-0.186 0.495985874068517
-0.164 0.49455164074555
-0.142 0.492737769331453
-0.12 0.490484538141373
-0.0980000000000003 0.487734120732824
-0.0760000000000003 0.484433640833858
-0.0540000000000003 0.480538257769447
-0.0320000000000004 0.476013987702147
-0.0100000000000003 0.470839965515847
0.0119999999999998 0.465009894882545
0.0339999999999998 0.458532516693528
0.0559999999999996 0.451431037068807
0.0779999999999996 0.443741577763074
0.0999999999999996 0.435510823618832
0.122 0.426793125431767
0.144 0.417647359847658
0.166 0.408133846735732
0.188 0.398311583456975
0.21 0.388235985813499
0.232 0.377957241961333
0.254 0.367519302941759
0.276 0.356959463641364
0.298 0.346308438317539
0.32 0.335590807828997
0.342 0.324825709713989
0.364 0.314027652749868
0.386 0.303207358783447
0.408 0.29237256065256
0.43 0.281528711114339
0.452 0.2706795805093
0.474 0.259827738616972
0.496 0.248974928318056
0.518 0.238122345742587
0.54 0.227270844574671
0.562 0.216421082320727
0.584 0.205573624794383
0.606 0.194729022796133
0.627999999999999 0.183887872700443
0.649999999999999 0.173050877799175
0.671999999999999 0.16221890419516
0.694 0.151393024846863
0.716 0.140574639991435
0.738 0.129765614492345
0.76 0.118968487457069
0.781999999999999 0.108186806083447
0.803999999999999 0.09742567850914
0.825999999999999 0.0866927324843755
0.847999999999999 0.0759998720321922
0.869999999999999 0.0653667198010029
0.891999999999999 0.054827947563624
0.913999999999999 0.0444506116686087
0.935999999999999 0.0343809923064231
0.957999999999999 0.0249934244617057
0.979999999999999 0.0174265783067535
1.002 0.0148008060464076
1.024 0.0192559710703348
1.046 0.0275480205035063
1.068 0.0371940650084692
1.09 0.0473743850011235
1.112 0.0578075523192362
1.134 0.0683780231291504
1.156 0.0790307872186176
1.178 0.0897365861814448
1.2 0.100478500881288
1.222 0.111246093279946
1.244 0.122032584336074
1.266 0.132833384062507
1.288 0.143645275790225
1.31 0.154465939163798
1.332 0.16529365870001
1.354 0.176127138955408
1.376 0.186965383483775
1.398 0.197807613327006
1.42 0.208653210768966
1.442 0.219501679674301
1.464 0.230352616978565
1.486 0.241205691837977
1.508 0.252060630142209
1.53 0.262917202847789
1.552 0.273775217076365
1.574 0.284634509242696
1.596 0.295494939692324
1.618 0.306356388475743
1.64 0.317218751987687
1.662 0.328081940271726
1.684 0.338945874841444
1.706 0.34981048690625
1.728 0.360675715916784
1.75 0.371541508364712
1.772 0.382407816786454
1.794 0.393274598931528
1.816 0.404141817064627
1.838 0.41500943737698
1.86 0.425877429487538
1.882 0.436745766018384
1.904 0.447614422231783
1.926 0.45848337571869
1.948 0.469352606130374
1.97 0.480222094946374
1.992 0.491091825273149
2.014 0.5019617816688
2.036 0.512831949990008
2.058 0.52370231725795
2.08 0.534572871540527
2.102 0.545443601848613
2.124 0.556314498044426
2.146 0.567185550760392
2.168 0.57805675132713
2.19 0.588928091709381
2.212 0.599799564448876
2.234 0.610671162613283
2.256 0.621542879750483
2.278 0.632414709847554
2.3 0.643286647293884
2.322 0.654158686847955
2.344 0.665030823607365
2.366 0.675903052981736
2.388 0.686775370668177
2.41 0.697647772629035
2.432 0.708520255071684
2.454 0.719392814430141
2.476 0.730265447348308
2.498 0.741138150664692
2.52 0.752010921398435
2.542 0.762883756736542
2.564 0.773756654022171
2.586 0.784629610743897
2.608 0.795502624525851
2.63 0.806375693118655
2.652 0.817248814391067
2.674 0.828121986322296
2.696 0.838995206994896
2.718 0.849868474588216
2.74 0.86074178737233
2.762 0.871615143702432
2.784 0.882488542013633
2.806 0.893361980816143
2.828 0.904235458690791
2.85 0.91510897428487
2.872 0.925982526308268
2.894 0.93685611352987
2.916 0.947729734774202
2.938 0.958603388918308
2.96 0.969477074888828
2.982 0.980350791659279
3.004 0.991224538247503
3.026 1.00209831371329
3.048 1.01297211715615
3.07 1.02384594771321
3.092 1.03471980455728
3.114 1.045593686895
3.136 1.05646759396512
3.158 1.06734152503689
3.18 1.07821547940853
3.202 1.0890894564058
3.224 1.09996345538063
3.246 1.11083747570992
3.268 1.12171151679426
3.29 1.13258557805686
3.312 1.14345965894248
3.334 1.1543337589164
3.356 1.1652078774635
3.378 1.17608201408735
3.4 1.18695616830936
