-1 0.1077 -1 0.1077 -1 0.1077 -1 0.1077
-0.978 0.107747529493244 -0.978 0.107748272814867 -0.978 0.107754963296107 -0.978 0.107821859951863
-0.956 0.107889992342284 -0.956 0.107892962978761 -0.956 0.107919700068434 -0.956 0.108186941196433
-0.934 0.108127013309554 -0.934 0.108133687358124 -0.934 0.108193753209833 -0.934 0.108793760911241
-0.912 0.108457972463601 -0.912 0.108469813039355 -0.912 0.108576368267936 -0.912 0.109639890266419
-0.89 0.108882013201549 -0.89 0.108900465610266 -0.89 0.109066504271273 -0.89 0.110722015433953
-0.868 0.109398053141779 -0.868 0.109424540400305 -0.868 0.109662848375776 -0.868 0.112036017721254
-0.846 0.110004797569834 -0.846 0.110040716348773 -0.846 0.110363833858318 -0.846 0.113577068249905
-0.824 0.110700755059195 -0.824 0.110747472106572 -0.824 0.111167660897196 -0.824 0.115339732158535
-0.802 0.111484254845674 -0.802 0.111543103932789 -0.802 0.112072319523089 -0.802 0.117318077317158
-0.78 0.112353465510777 -0.78 0.112425744923711 -0.78 0.113075614098719 -0.78 0.119505782935143
-0.758 0.113306414525047 -0.758 0.11339338510814 -0.758 0.114175188689993 -0.758 0.121896244124482
-0.736 0.114341008215544 -0.736 0.114443891957403 -0.736 0.115368552722248 -0.736 0.124482669326827
-0.714 0.115455051749705 -0.714 0.115575030888607 -0.714 0.11665310636775 -0.714 0.127258168414858
-0.692 0.116646268767887 -0.692 0.116784485382094 -0.692 0.118026165179207 -0.692 0.130215830143376
-0.67 0.117912320345328 -0.67 0.118069876385221 -0.67 0.119484983562843 -0.67 0.133348788387677
-0.648 0.119250823017915 -0.648 0.119428780730791 -0.648 0.121026776768242 -0.648 0.13665027722895
-0.626 0.120659365661641 -0.626 0.120858748356567 -0.626 0.122648741155524 -0.626 0.140113675415779
-0.604 0.122135525070355 -0.604 0.12235731816926 -0.604 0.124348072579756 -0.604 0.143732541053056
-0.582 0.123676880128159 -0.582 0.123922032450036 -0.582 0.126121982804688 -0.582 0.147500637562313
-0.56 0.125281024519772 -0.56 0.125550449747211 -0.56 0.127967713920948 -0.56 0.151411952044394
-0.538 0.126945577963476 -0.538 0.127240156244214 -0.538 0.129882550796803 -0.538 0.15546070718177
-0.516 0.128668195986144 -0.516 0.128988775626659 -0.516 0.131863831632109 -0.516 0.159641367767208
-0.494 0.130446578288227 -0.494 0.130793977501224 -0.494 0.133908956718471 -0.494 0.163948642858412
-0.472 0.132278475768611 -0.472 0.132653484441328 -0.472 0.136015395531796 -0.472 0.168377484450813
-0.45 0.134161696295466 -0.45 0.134565077750751 -0.45 0.138180692298297 -0.45 0.1729230834454
-0.428 0.136094109320033 -0.428 0.136526602047038 -0.428 0.140402470182883 -0.428 0.177580863573831
-0.406 0.138073649436674 -0.406 0.138535968772542 -0.406 0.14267843425098 -0.406 0.182346473834906
-0.384 0.140098318994969 -0.384 0.140591158743068 -0.384 0.145006373352357 -0.384 0.187215779898057
-0.362 0.142166189869029 -0.362 0.142690223842967 -0.362 0.147384161069663 -0.362 0.192184854842514
-0.34 0.144275404486171 -0.34 0.144831287972091 -0.34 0.149809755865996 -0.34 0.197249969525543
-0.318 0.146424176212259 -0.318 0.147012547344658 -0.318 0.152281200555867 -0.318 0.202407582809383
-0.296 0.148610789184898 -0.296 0.14923227023356 -0.296 0.154796621212998 -0.296 0.207654331823185
-0.274 0.150833597678761 -0.274 0.151488796246288 -0.274 0.157354225617119 -0.274 0.212987022392451
-0.252 0.153091025079955 -0.252 0.15378053521092 -0.252 0.159952301330674 -0.252 0.218402619732823
-0.23 0.155381562538828 -0.23 0.156105965742801 -0.23 0.162589213485466 -0.23 0.223898239476517
-0.208 0.157703767363234 -0.208 0.158463633554786 -0.208 0.165263402348977 -0.208 0.229471139077023
-0.186 0.160056261207072 -0.186 0.160852149566594 -0.186 0.167973380730497 -0.186 0.235118709619981
-0.164 0.162437728102187 -0.164 0.163270187861761 -0.164 0.17071773127845 -0.164 0.240838468054434
-0.142 0.164846912375386 -0.142 0.165716483534252 -0.142 0.173495103712342 -0.142 0.24662804984825
-0.12 0.167282616486522 -0.12 0.16818983046082 -0.12 0.17630421202569 -0.12 0.252485202063742
-0.0980000000000001 0.169743698818329 -0.0980000000000001 0.170689079029818 -0.0980000000000001 0.179143831689988 -0.0980000000000001 0.258407776843809
-0.0760000000000002 0.172229071443924 -0.0760000000000002 0.173213133852325 -0.0760000000000002 0.182012796884292 -0.0760000000000002 0.264393725294945
-0.054 0.174737622913219 -0.054 0.175760876059398 -0.054 0.184909918442361 -0.054 0.27044097586057
-0.0320000000000001 0.177247790793459 -0.0320000000000001 0.178310614523448 -0.0320000000000001 0.187812350444304 -0.0320000000000001 0.276515670520478
-0.0100000000000001 0.179272107876072 -0.0100000000000001 0.180371930224099 -0.0100000000000001 0.190203281503509 -0.0100000000000001 0.281854539573901
0.012 0.179021169816792 0.012 0.180144354141021 0.012 0.190183337017674 0.012 0.28363648349298
0.0339999999999998 0.176653541522223 0.0339999999999998 0.177787203362932 0.0339999999999998 0.187918574069619 0.0339999999999998 0.282091667566532
0.056 0.173900566103745 0.056 0.175042585834668 0.056 0.185247335383131 0.056 0.279955166651356
0.0780000000000003 0.17115608930124 0.0780000000000003 0.172306828570312 0.0780000000000003 0.182588144153672 0.0780000000000003 0.277852565428753
0.100000000000001 0.16843526160838 0.100000000000001 0.16959515570376 0.100000000000001 0.17995690636716 0.100000000000001 0.275806822160538
